Day,Hour,Room,Temperature
8,18,6,34.8508
8,19,1,30.11317
8,19,2,28.316551
8,19,3,27.843193
8,19,4,28.388336
8,19,5,28.362127
8,19,6,28.270351
8,20,1,14.588137
8,20,2,9.717835
8,20,3,10.023724
8,20,4,10.211839
8,20,5,10.938357
8,20,6,11.043882
8,21,1,4.575946
8,21,2,7.148478
8,21,3,6.4762073
8,21,4,7.1476674
8,21,5,6.2684073
8,21,6,6.3349695
8,22,1,4.534425
8,22,2,6.7930937
8,22,3,5.3977013
8,22,4,7.113415
8,22,5,6.942321
8,22,6,7.51785
8,23,1,7.5547943
8,23,2,8.607338
8,23,3,9.135536
8,23,4,7.2247605
8,23,5,9.884344
8,23,6,8.835904
9,0,1,8.956968
9,0,2,7.5188036
9,0,3,8.526661
9,0,4,8.644463
9,0,5,8.571527
9,0,6,6.894581
9,1,1,9.984046
9,1,2,9.664773
9,1,3,8.77173
9,1,4,11.161567
9,1,5,11.398325
9,1,6,9.817686
9,2,1,4.436639
9,2,2,3.0251732
9,2,3,3.3152404
9,2,4,2.0093472
9,2,5,1.1634233
9,2,6,2.8546698
9,3,1,6.9315476
9,3,2,8.919853
9,3,3,8.806098
9,3,4,7.469515
9,3,5,8.481497
9,3,6,7.130684
9,4,1,8.462157
9,4,2,4.784596
9,4,3,5.1867046
9,4,4,7.120339
9,4,5,8.237431
9,4,6,5.015859
9,5,1,7.3357515
9,5,2,7.540279
9,5,3,6.909393
9,5,4,6.92183
9,5,5,5.589028
9,5,6,7.259687
9,6,1,9.926505
9,6,2,7.789051
9,6,3,9.213209
9,6,4,7.608044
9,6,5,5.957147
9,6,6,5.3815975
9,7,1,4.674811
9,7,2,5.3687067
9,7,3,5.2284083
9,7,4,4.802202
9,7,5,5.7190256
9,7,6,5.496336
9,8,1,7.7279162
9,8,2,6.8945556
9,8,3,2.5995703
9,8,4,6.058465
9,8,5,5.956756
9,8,6,4.4420924
9,9,1,5.9486547
9,9,2,6.2769337
9,9,3,5.521198
9,9,4,6.3669214
9,9,5,7.3088207
9,9,6,4.8901176
9,10,1,21.825449
9,10,2,21.585268
9,10,3,21.562563
9,10,4,21.229103
9,10,5,21.319065
9,10,6,18.809223
9,11,1,30.709372
9,11,2,31.651817
9,11,3,32.09241
9,11,4,29.203674
9,11,5,30.731663
9,11,6,29.055384
9,12,1,34.655903
9,12,2,34.355217
9,12,3,36.41283
9,12,4,32.14519
9,12,5,33.07825
9,12,6,33.676353
9,13,1,29.920725
