Day,Hour,Room,Temperature
183,11,1,26.624552
183,11,2,26.966112
183,11,3,26.57325
183,11,4,27.237263
183,11,5,26.678726
183,11,6,26.289839
183,12,1,28.491787
183,12,2,29.273611
183,12,3,28.804556
183,12,4,28.86394
183,12,5,28.594387
183,12,6,28.49871
183,13,1,29.951826
183,13,2,30.261581
183,13,3,29.979548
183,13,4,30.193388
183,13,5,29.676783
183,13,6,29.679504
183,14,1,27.932547
183,14,2,28.616325
183,14,3,27.984255
183,14,4,27.773031
183,14,5,27.932123
183,14,6,28.103582
183,15,1,31.0638
183,15,2,30.985546
183,15,3,30.64798
183,15,4,30.750338
183,15,5,30.614418
183,15,6,30.334457
183,16,1,32.394882
183,16,2,32.53197
183,16,3,32.621998
183,16,4,32.48393
183,16,5,32.1703
183,16,6,32.025135
183,17,1,32.870163
183,17,2,33.05728
183,17,3,32.969234
183,17,4,33.03368
183,17,5,32.337055
183,17,6,32.979687
183,18,1,33.25211
183,18,2,33.477364
183,18,3,32.802826
183,18,4,33.300617
183,18,5,32.279514
183,18,6,33.419205
183,19,1,29.737776
183,19,2,29.698458
183,19,3,29.61211
183,19,4,29.440916
183,19,5,29.558598
183,19,6,30.158787
183,20,1,25.614395
183,20,2,25.834152
183,20,3,25.685314
183,20,4,25.516603
183,20,5,25.294672
183,20,6,26.350422
183,21,1,23.770767
183,21,2,23.906776
183,21,3,23.42146
183,21,4,23.608892
183,21,5,23.614382
183,21,6,24.088457
183,22,1,21.530748
183,22,2,22.087324
183,22,3,21.89646
183,22,4,21.343805
183,22,5,21.542273
183,22,6,22.004848
183,23,1,20.541513
183,23,2,20.71467
183,23,3,20.544159
183,23,4,19.961046
183,23,5,19.825829
183,23,6,20.516499
184,0,1,18.654858
184,0,2,19.24562
184,0,3,18.640957
184,0,4,18.56126
184,0,5,18.373009
184,0,6,18.995344
184,1,1,17.197277
184,1,2,18.147324
184,1,3,17.576988
184,1,4,17.250874
184,1,5,17.459518
184,1,6,17.564854
184,2,1,16.989862
184,2,2,17.715622
184,2,3,17.15275
184,2,4,17.037884
184,2,5,17.044985
184,2,6,17.015818
184,3,1,16.451586
184,3,2,16.999529
184,3,3,16.942566
184,3,4,16.702751
184,3,5,16.0065
184,3,6,16.898106
184,4,1,15.485178
184,4,2,15.967713
184,4,3,15.836226
184,4,4,15.815254
184,4,5,15.47569
184,4,6,15.954779
184,5,1,15.23199
184,5,2,15.954263
184,5,3,15.2239275
184,5,4,15.48208
184,5,5,15.606993
184,5,6,15.42172
184,6,1,16.07168
184,6,2,16.583586
184,6,3,16.123152
184,6,4,16.203897
184,6,5,16.441805
184,6,6,16.141918
184,7,1,17.467222
184,7,2,18.022276
184,7,3,17.426497
184,7,4,17.336447
184,7,5,17.642708
184,7,6,17.320063
184,8,1,18.632189
184,8,2,19.245588
184,8,3,18.8156
184,8,4,18.74412
184,8,5,19.501389
184,8,6,18.500212
184,9,1,19.739014
184,9,2,20.778662
184,9,3,19.873062
184,9,4,20.135485
184,9,5,20.306961
184,9,6,19.560837
184,10,1,22.043861
184,10,2,22.61814
184,10,3,21.962305
184,10,4,21.879927
184,10,5,21.912262
184,10,6,21.467394
184,11,1,25.664982
184,11,2,26.21642
184,11,3,26.071524
184,11,4,25.969135
184,11,5,25.78107
184,11,6,25.335228
184,12,1,29.133442
184,12,2,29.79562
184,12,3,29.634695
184,12,4,29.304663
184,12,5,29.647234
184,12,6,28.941113
184,13,1,30.96511
184,13,2,31.205116
184,13,3,30.725168
184,13,4,30.800821
184,13,5,30.418716
184,13,6,30.809912
184,14,1,29.020824
184,14,2,29.325228
184,14,3,29.279917
184,14,4,29.192719
184,14,5,28.377768
184,14,6,29.166248
184,15,1,31.199081
184,15,2,31.11216
184,15,3,30.864931
184,15,4,30.958628
184,15,5,30.596521
184,15,6,30.85049
184,16,1,32.606735
184,16,2,32.652218
184,16,3,32.552246
184,16,4,32.5888
184,16,5,31.986382
184,16,6,32.205757
184,17,1,33.227684
184,17,2,33.27438
184,17,3,33.00931
184,17,4,33.272835
184,17,5,32.832123
184,17,6,33.334408
184,18,1,33.261215
184,18,2,33.041374
184,18,3,33.024933
184,18,4,33.2023
184,18,5,32.535637
184,18,6,33.0836
184,19,1,30.28917
184,19,2,30.568739
184,19,3,30.137299
184,19,4,30.163113
184,19,5,29.480322
184,19,6,30.377865
184,20,1,24.987474
184,20,2,25.598566
184,20,3,24.791187
184,20,4,25.449774
184,20,5,24.843876
184,20,6,26.086845
184,21,1,23.334618
184,21,2,23.285263
184,21,3,22.928488
184,21,4,23.321108
184,21,5,23.337849
184,21,6,23.406172
184,22,1,21.411783
184,22,2,21.744297
184,22,3,21.448555
184,22,4,21.329794
184,22,5,21.282957
184,22,6,21.663193
184,23,1,20.351011
184,23,2,20.544224
184,23,3,20.862282
184,23,4,20.92039
184,23,5,20.623478
184,23,6,20.879084
185,0,1,19.217196
185,0,2,19.557747
185,0,3,19.048105
185,0,4,19.156116
185,0,5,19.626474
185,0,6,19.338633
185,1,1,18.444126
185,1,2,19.009838
185,1,3,17.981485
185,1,4,18.598347
185,1,5,18.659107
185,1,6,19.012772
185,2,1,18.070633
185,2,2,18.641941
185,2,3,17.980736
185,2,4,18.06273
185,2,5,17.581455
185,2,6,18.262016
185,3,1,15.918468
185,3,2,16.605568
185,3,3,16.376648
185,3,4,16.205036
185,3,5,16.030636
185,3,6,16.492348
185,4,1,15.676098
185,4,2,16.020464
185,4,3,15.324235
185,4,4,15.64296
185,4,5,15.7168665
185,4,6,15.785912
185,5,1,15.706319
185,5,2,15.999757
185,5,3,15.467792
185,5,4,15.692841
185,5,5,15.331823
185,5,6,15.856587
185,6,1,15.110393
185,6,2,15.902196
185,6,3,15.683089
185,6,4,15.240495
185,6,5,14.7533865
185,6,6,15.369014
185,7,1,16.409847
185,7,2,16.940008
185,7,3,17.167583
185,7,4,16.863237
185,7,5,17.011644
185,7,6,16.753216
185,8,1,18.12788
185,8,2,18.62419
185,8,3,18.008709
185,8,4,18.547285
185,8,5,18.417686
185,8,6,18.295153
185,9,1,18.886667
185,9,2,19.788946
185,9,3,19.442207
185,9,4,18.965117
185,9,5,19.163675
185,9,6,19.18849
185,10,1,19.931978
185,10,2,20.551996
185,10,3,20.628143
185,10,4,20.161009
185,10,5,19.870363
185,10,6,20.03256
185,11,1,20.441177
185,11,2,21.380821
185,11,3,20.986063
185,11,4,20.60534
185,11,5,20.37105
185,11,6,20.306892
185,12,1,20.944551
185,12,2,21.8762
185,12,3,21.731707
185,12,4,21.334833
185,12,5,21.271193
185,12,6,20.891064
185,13,1,21.617142
185,13,2,22.662424
185,13,3,22.751749
185,13,4,22.242388
185,13,5,22.033722
185,13,6,21.587116
185,14,1,22.551363
185,14,2,23.555344
185,14,3,23.039484
185,14,4,22.996572
185,14,5,23.066319
185,14,6,22.26969
185,15,1,21.94149
185,15,2,23.19743
185,15,3,22.470135
185,15,4,22.366966
185,15,5,22.71701
185,15,6,22.094799
185,16,1,23.113333
185,16,2,23.659412
185,16,3,23.87775
185,16,4,23.188944
185,16,5,22.788294
185,16,6,22.58696
185,17,1,22.68897
185,17,2,23.504698
185,17,3,23.409748
185,17,4,23.227442
185,17,5,22.98893
185,17,6,22.897015
185,18,1,23.021881
185,18,2,23.264256
185,18,3,23.810863
185,18,4,23.37083
185,18,5,23.278637
185,18,6,23.013433
185,19,1,22.079086
185,19,2,22.689415
185,19,3,22.835445
185,19,4,22.347467
185,19,5,22.112839
185,19,6,22.125378
185,20,1,21.190928
185,20,2,21.85683
185,20,3,21.356102
185,20,4,20.964361
185,20,5,21.383345
185,20,6,21.51407
185,21,1,20.852423
185,21,2,21.385616
185,21,3,21.064589
185,21,4,20.843517
185,21,5,20.49874
185,21,6,21.024435
185,22,1,20.011864
185,22,2,20.962704
185,22,3,20.45609
185,22,4,20.294212
185,22,5,20.410543
185,22,6,20.586933
185,23,1,20.62541
185,23,2,20.999277
185,23,3,20.650309
185,23,4,20.589428
185,23,5,20.503138
185,23,6,20.40969
186,0,1,20.007343
186,0,2,20.373434
186,0,3,19.879332
186,0,4,19.93842
186,0,5,19.632393
186,0,6,20.114422
186,1,1,18.671556
186,1,2,19.192678
186,1,3,18.38837
186,1,4,18.816833
186,1,5,18.790922
186,1,6,18.93744
186,2,1,17.351051
186,2,2,17.989891
186,2,3,17.602062
186,2,4,17.69528
186,2,5,17.684092
186,2,6,17.579578
186,3,1,16.51767
186,3,2,17.520327
186,3,3,17.335232
186,3,4,16.915686
186,3,5,16.822748
186,3,6,17.371176
186,4,1,16.881664
186,4,2,17.261408
186,4,3,17.223799
186,4,4,17.10139
186,4,5,16.82018
186,4,6,17.15498
186,5,1,16.820332
186,5,2,17.114157
186,5,3,17.151033
186,5,4,17.115797
186,5,5,17.095825
186,5,6,16.972342
186,6,1,16.597717
186,6,2,17.23094
186,6,3,16.541773
186,6,4,16.643574
186,6,5,16.667597
186,6,6,16.951859
186,7,1,17.615513
186,7,2,18.413168
186,7,3,17.766449
186,7,4,17.687777
186,7,5,17.83715
186,7,6,17.76546
186,8,1,19.149544
186,8,2,20.142805
186,8,3,19.637274
186,8,4,19.321562
186,8,5,19.466204
186,8,6,19.275566
186,9,1,19.465034
186,9,2,20.258162
186,9,3,20.11473
186,9,4,19.797565
186,9,5,19.928007
186,9,6,19.597595
186,10,1,19.711054
186,10,2,20.446808
186,10,3,20.049566
186,10,4,20.050964
186,10,5,20.179567
186,10,6,19.929338
186,11,1,21.06907
186,11,2,22.284197
186,11,3,21.858433
186,11,4,21.425148
186,11,5,21.385191
186,11,6,20.968275
186,12,1,22.273365
186,12,2,23.397173
186,12,3,23.015747
186,12,4,22.595694
186,12,5,22.706228
186,12,6,22.242476
186,13,1,23.118244
186,13,2,24.033346
186,13,3,23.75763
186,13,4,23.521347
186,13,5,23.371864
186,13,6,22.988998
186,14,1,23.006832
186,14,2,24.000534
186,14,3,23.394505
186,14,4,23.550909
186,14,5,23.199512
186,14,6,22.918198
186,15,1,23.490498
186,15,2,24.34354
186,15,3,23.671265
186,15,4,24.022318
186,15,5,24.13456
186,15,6,23.526909
186,16,1,23.674639
186,16,2,24.402151
186,16,3,24.226442
186,16,4,23.911343
186,16,5,23.682856
186,16,6,23.924065
186,17,1,24.093405
186,17,2,24.861265
186,17,3,24.361336
186,17,4,24.232494
186,17,5,24.141193
186,17,6,24.114067
186,18,1,23.333052
186,18,2,23.873993
186,18,3,23.223867
186,18,4,23.741182
186,18,5,23.492134
186,18,6,23.210949
186,19,1,22.936033
186,19,2,23.989653
186,19,3,23.4547
186,19,4,23.087053
186,19,5,23.50047
186,19,6,22.957296
186,20,1,22.338867
186,20,2,22.632269
186,20,3,22.858807
186,20,4,22.26691
186,20,5,22.335094
186,20,6,22.00715
186,21,1,21.462294
186,21,2,21.869076
186,21,3,21.524897
186,21,4,21.12947
186,21,5,21.42938
186,21,6,21.37398
186,22,1,20.411879
186,22,2,20.768494
186,22,3,20.337145
186,22,4,20.665953
186,22,5,20.390858
186,22,6,20.673067
186,23,1,20.235788
186,23,2,20.681181
186,23,3,20.218233
186,23,4,20.102993
186,23,5,20.488598
186,23,6,20.114958
187,0,1,19.78591
187,0,2,20.165834
187,0,3,19.764286
187,0,4,19.745838
187,0,5,19.24324
187,0,6,19.723026
187,1,1,17.976648
187,1,2,18.51324
187,1,3,17.632406
187,1,4,18.020426
187,1,5,18.015545
187,1,6,18.445202
187,2,1,17.601685
187,2,2,18.529665
187,2,3,18.030962
187,2,4,18.019798
187,2,5,17.91037
187,2,6,18.165848
187,3,1,17.164976
187,3,2,17.83467
187,3,3,16.833347
187,3,4,16.946518
187,3,5,17.290615
187,3,6,17.552126
187,4,1,16.798239
187,4,2,17.135303
187,4,3,16.440926
187,4,4,16.832186
187,4,5,16.735634
187,4,6,16.93273
187,5,1,16.51002
187,5,2,17.417646
187,5,3,17.043247
187,5,4,16.440027
187,5,5,16.63636
187,5,6,17.110102
187,6,1,16.655195
187,6,2,16.920849
187,6,3,16.9879
187,6,4,17.222225
187,6,5,16.885183
187,6,6,16.796871
187,7,1,16.74867
187,7,2,17.620275
187,7,3,17.132486
187,7,4,16.981245
187,7,5,17.262344
187,7,6,17.07671
187,8,1,18.029247
187,8,2,18.81263
187,8,3,18.525526
187,8,4,18.399435
187,8,5,18.434471
187,8,6,18.083008
187,9,1,19.299822
187,9,2,20.011599
187,9,3,19.829985
187,9,4,19.59221
187,9,5,19.75938
187,9,6,19.178745
187,10,1,19.779247
187,10,2,20.585423
187,10,3,20.273798
187,10,4,20.107248
187,10,5,20.223103
187,10,6,20.003061
187,11,1,21.164665
187,11,2,22.330482
187,11,3,21.587664
187,11,4,21.410028
187,11,5,21.757534
187,11,6,20.912777
187,12,1,21.688381
187,12,2,22.434927
187,12,3,22.329987
187,12,4,21.742012
187,12,5,21.911808
187,12,6,21.333975
187,13,1,21.88446
187,13,2,22.695976
187,13,3,22.629023
187,13,4,22.252626
187,13,5,22.37835
187,13,6,21.826283
187,14,1,22.36504
187,14,2,23.226961
187,14,3,22.612982
187,14,4,22.991972
187,14,5,22.621027
187,14,6,22.146082
187,15,1,22.946924
187,15,2,23.781067
187,15,3,23.229128
187,15,4,23.383596
187,15,5,23.01721
187,15,6,22.77975
187,16,1,23.234306
187,16,2,23.8773
187,16,3,23.358204
187,16,4,23.06651
187,16,5,23.305748
187,16,6,23.253626
187,17,1,23.13722
187,17,2,23.725183
187,17,3,23.311907
187,17,4,23.634401
187,17,5,23.568419
187,17,6,23.12767
187,18,1,22.851904
187,18,2,23.519796
187,18,3,22.81862
187,18,4,22.947477
187,18,5,22.838198
187,18,6,22.876978
187,19,1,23.347109
187,19,2,23.743916
187,19,3,23.483955
187,19,4,23.553484
187,19,5,23.333887
187,19,6,23.035622
187,20,1,22.9595
187,20,2,23.488533
187,20,3,23.431337
187,20,4,22.95848
187,20,5,22.708622
187,20,6,22.715694
187,21,1,22.02254
187,21,2,22.2005
187,21,3,22.245901
187,21,4,21.76236
187,21,5,21.35995
187,21,6,21.89138
187,22,1,21.368498
187,22,2,21.7906
187,22,3,21.302694
187,22,4,21.226768
187,22,5,21.327412
187,22,6,21.393633
187,23,1,20.925869
187,23,2,21.664186
187,23,3,20.987892
187,23,4,21.02943
187,23,5,21.02891
187,23,6,21.160286
188,0,1,19.166925
188,0,2,19.244009
188,0,3,19.410898
188,0,4,19.229641
188,0,5,19.118755
188,0,6,19.490849
188,1,1,19.282366
188,1,2,19.886646
188,1,3,19.324419
188,1,4,19.301453
188,1,5,19.095472
188,1,6,19.4577
188,2,1,18.56149
188,2,2,19.212404
188,2,3,18.969183
188,2,4,18.704992
188,2,5,18.50766
188,2,6,18.869434
188,3,1,17.827106
188,3,2,18.166319
188,3,3,18.228907
188,3,4,17.886078
188,3,5,17.64012
188,3,6,18.14653
188,4,1,18.024225
188,4,2,18.51057
188,4,3,18.294598
188,4,4,18.020603
188,4,5,18.154482
188,4,6,18.342657
188,5,1,18.355623
188,5,2,19.009172
188,5,3,18.593115
188,5,4,18.634075
188,5,5,18.981352
188,5,6,18.73322
188,6,1,18.901733
188,6,2,19.514494
188,6,3,19.011557
188,6,4,18.684057
188,6,5,18.707317
188,6,6,19.041138
188,7,1,19.034943
188,7,2,19.715717
188,7,3,19.219204
188,7,4,19.477386
188,7,5,19.473127
188,7,6,19.047075
188,8,1,19.168968
188,8,2,19.86385
188,8,3,19.334972
188,8,4,19.393856
188,8,5,20.163969
188,8,6,19.653728
188,9,1,20.469995
188,9,2,21.582363
188,9,3,20.71953
188,9,4,20.545721
188,9,5,20.745646
188,9,6,20.356218
188,10,1,22.476715
188,10,2,23.261286
188,10,3,22.729324
188,10,4,23.095098
188,10,5,22.755747
188,10,6,22.506777
188,11,1,26.389593
188,11,2,26.84616
188,11,3,26.585289
188,11,4,26.871315
188,11,5,26.32918
188,11,6,25.941832
188,12,1,29.503817
188,12,2,29.996313
188,12,3,29.902702
188,12,4,29.930698
188,12,5,29.486311
188,12,6,29.024338
188,13,1,30.616304
188,13,2,31.252876
188,13,3,30.901663
188,13,4,30.88202
188,13,5,30.558779
188,13,6,30.220135
188,14,1,28.792032
188,14,2,29.102146
188,14,3,28.992067
188,14,4,28.945011
188,14,5,28.473766
188,14,6,28.929466
188,15,1,30.350788
188,15,2,30.359379
188,15,3,30.228153
188,15,4,30.244854
188,15,5,29.942503
188,15,6,29.979048
188,16,1,31.287237
188,16,2,30.939539
188,16,3,30.802755
188,16,4,30.922544
188,16,5,30.740774
188,16,6,31.008053
188,17,1,32.091377
188,17,2,31.82984
188,17,3,31.742481
188,17,4,32.27896
188,17,5,31.841496
188,17,6,31.988054
188,18,1,32.26739
188,18,2,31.995043
188,18,3,31.78252
188,18,4,31.933722
188,18,5,31.72974
188,18,6,32.149464
188,19,1,28.642673
188,19,2,28.924675
188,19,3,28.396658
188,19,4,28.398682
188,19,5,28.116236
188,19,6,29.201735
188,20,1,25.133656
188,20,2,25.542044
188,20,3,24.93499
188,20,4,25.185072
188,20,5,24.71654
188,20,6,25.811964
188,21,1,23.630589
188,21,2,23.66816
188,21,3,23.665342
188,21,4,23.280321
188,21,5,23.228281
188,21,6,24.079254
188,22,1,22.793894
188,22,2,23.084366
188,22,3,22.4427
188,22,4,22.670744
188,22,5,22.598124
188,22,6,22.629543
188,23,1,21.476698
188,23,2,22.270287
188,23,3,22.12899
188,23,4,21.70371
188,23,5,20.788515
188,23,6,21.68682
189,0,1,19.955399
189,0,2,20.739853
189,0,3,20.422667
189,0,4,20.232384
189,0,5,19.741209
189,0,6,20.435707
189,1,1,19.514874
189,1,2,19.899704
189,1,3,19.936773
189,1,4,19.799341
189,1,5,19.686152
189,1,6,19.540718
189,2,1,18.248814
189,2,2,18.621857
189,2,3,18.216133
189,2,4,18.333132
189,2,5,18.147034
189,2,6,18.683437
189,3,1,18.475779
189,3,2,19.173286
189,3,3,18.807407
189,3,4,18.443972
189,3,5,18.293674
189,3,6,18.592283
189,4,1,18.420069
189,4,2,19.109118
189,4,3,18.905798
189,4,4,18.459833
189,4,5,18.372566
189,4,6,18.879541
189,5,1,17.972963
189,5,2,18.51284
189,5,3,18.048798
189,5,4,18.087584
189,5,5,18.051422
189,5,6,18.323593
189,6,1,17.491861
189,6,2,17.938583
189,6,3,17.851738
189,6,4,17.772884
189,6,5,17.30832
189,6,6,17.941998
189,7,1,18.378033
189,7,2,19.028933
189,7,3,18.750645
189,7,4,18.55022
189,7,5,18.99553
189,7,6,18.413101
189,8,1,19.081606
189,8,2,19.831968
189,8,3,19.687435
189,8,4,19.538773
189,8,5,19.396408
189,8,6,19.09087
189,9,1,19.357183
189,9,2,20.31976
189,9,3,20.1373
189,9,4,19.727755
189,9,5,19.595783
189,9,6,19.505604
189,10,1,21.279806
189,10,2,21.970573
189,10,3,22.096024
189,10,4,21.883125
189,10,5,21.37477
189,10,6,21.348688
189,11,1,25.759695
189,11,2,26.216047
189,11,3,26.189825
189,11,4,26.141346
189,11,5,25.752523
189,11,6,25.558542
189,12,1,28.346764
189,12,2,28.705593
189,12,3,28.27476
189,12,4,28.489134
189,12,5,28.46974
189,12,6,28.12814
189,13,1,30.083204
189,13,2,30.659666
189,13,3,30.074251
189,13,4,29.75222
189,13,5,30.00755
189,13,6,29.957447
189,14,1,26.962608
189,14,2,27.55749
189,14,3,26.944675
189,14,4,26.774792
189,14,5,26.82543
189,14,6,27.691349
189,15,1,28.732912
189,15,2,28.746265
189,15,3,28.42286
189,15,4,28.622238
189,15,5,28.666931
189,15,6,28.461193
189,16,1,30.379091
189,16,2,30.41859
189,16,3,30.392996
189,16,4,30.742224
189,16,5,30.082167
189,16,6,30.176716
189,17,1,29.804121
189,17,2,29.314907
189,17,3,29.741589
189,17,4,30.027739
189,17,5,28.9792
189,17,6,30.01266
189,18,1,30.055265
189,18,2,30.07125
189,18,3,29.579552
189,18,4,29.949152
189,18,5,29.775791
189,18,6,30.089685
189,19,1,26.734137
189,19,2,26.65656
189,19,3,26.239481
189,19,4,26.2829
189,19,5,26.13377
189,19,6,26.844297
189,20,1,23.237316
189,20,2,23.508293
189,20,3,22.84955
189,20,4,23.048342
189,20,5,22.7629
189,20,6,23.71771
189,21,1,20.085627
189,21,2,20.619408
189,21,3,20.231556
189,21,4,20.20737
189,21,5,19.353651
189,21,6,20.744078
189,22,1,19.279251
189,22,2,19.449266
189,22,3,19.084782
189,22,4,19.208254
189,22,5,18.967289
189,22,6,19.188696
189,23,1,18.006973
189,23,2,18.512472
189,23,3,18.562847
189,23,4,18.068123
189,23,5,17.626434
189,23,6,18.33032
190,0,1,17.013865
190,0,2,17.824526
190,0,3,17.783209
190,0,4,17.505775
190,0,5,17.208965
190,0,6,17.63358
190,1,1,17.532204
190,1,2,18.177664
190,1,3,17.383247
190,1,4,17.545576
190,1,5,17.664988
190,1,6,17.745335
190,2,1,17.092268
190,2,2,17.42853
190,2,3,17.767687
190,2,4,17.07592
190,2,5,16.72301
190,2,6,17.280197
190,3,1,17.612709
190,3,2,18.401733
190,3,3,17.801476
190,3,4,17.95634
190,3,5,17.901285
190,3,6,18.180649
190,4,1,17.718525
190,4,2,18.046093
190,4,3,17.674347
190,4,4,17.84339
190,4,5,17.599007
190,4,6,17.845455
190,5,1,16.732431
190,5,2,17.176779
190,5,3,17.067732
190,5,4,16.963985
190,5,5,16.546143
190,5,6,17.199871
190,6,1,16.842627
190,6,2,17.74878
190,6,3,17.012888
190,6,4,17.19625
190,6,5,17.298891
190,6,6,17.26782
190,7,1,17.079683
190,7,2,17.404867
190,7,3,17.38985
190,7,4,17.391603
190,7,5,17.281961
190,7,6,17.029243
190,8,1,17.245392
190,8,2,18.115467
190,8,3,17.69985
190,8,4,17.530972
190,8,5,17.614561
190,8,6,17.655315
190,9,1,18.28319
190,9,2,19.130045
190,9,3,18.105698
190,9,4,18.763823
190,9,5,18.657873
190,9,6,18.513163
190,10,1,21.728436
190,10,2,22.436768
190,10,3,21.58765
190,10,4,21.961498
190,10,5,21.719416
190,10,6,21.51536
190,11,1,24.996216
190,11,2,25.374372
190,11,3,25.055384
190,11,4,25.212883
190,11,5,25.06893
190,11,6,24.410126
190,12,1,28.130537
190,12,2,28.046165
190,12,3,28.136272
190,12,4,28.554686
190,12,5,28.524307
190,12,6,27.912525
190,13,1,29.758673
190,13,2,30.045643
190,13,3,29.947374
190,13,4,29.713083
190,13,5,29.512682
190,13,6,29.53754
190,14,1,31.48166
190,14,2,31.71672
190,14,3,31.744915
190,14,4,31.52052
190,14,5,31.04847
190,14,6,31.157228
190,15,1,31.977762
190,15,2,32.084747
190,15,3,32.132515
190,15,4,31.691359
190,15,5,31.516508
190,15,6,31.635841
190,16,1,32.440983
190,16,2,32.19903
190,16,3,31.964493
190,16,4,32.228535
190,16,5,31.964153
190,16,6,32.24882
190,17,1,32.190155
190,17,2,31.92614
190,17,3,31.358427
190,17,4,32.031494
190,17,5,31.370499
190,17,6,32.117233
190,18,1,31.948645
190,18,2,31.819561
190,18,3,31.751402
190,18,4,31.935156
190,18,5,31.399004
190,18,6,32.067917
190,19,1,29.339674
190,19,2,29.243855
190,19,3,28.440788
