Day,Hour,Room,Temperature
5,3,4,22.253752
5,3,5,22.057178
5,3,6,22.146763
5,4,1,22.813337
5,4,2,21.966719
5,4,3,22.340424
5,4,4,22.254034
5,4,5,22.057364
5,4,6,22.146322
5,5,1,23.041807
5,5,2,22.224573
5,5,3,22.595173
5,5,4,22.506777
5,5,5,22.326555
5,5,6,22.366354
5,6,1,22.44064
5,6,2,21.505096
5,6,3,21.869097
5,6,4,21.757751
5,6,5,21.557932
5,6,6,21.774097
5,7,1,22.977057
5,7,2,22.166271
5,7,3,22.54577
5,7,4,22.428402
5,7,5,22.264254
5,7,6,22.303503
5,8,1,23.050049
5,8,2,22.228865
5,8,3,22.594767
5,8,4,22.504745
5,8,5,22.325914
5,8,6,22.375479
5,9,1,23.509157
5,9,2,22.851187
5,9,3,23.205446
5,9,4,23.010296
5,9,5,22.952772
5,9,6,22.89286
5,10,1,22.31384
5,10,2,21.734509
5,10,3,22.013235
5,10,4,21.808561
5,10,5,21.648737
5,10,6,21.772043
5,11,1,22.715256
5,11,2,22.178919
5,11,3,22.447529
5,11,4,22.237135
5,11,5,22.1266
5,11,6,22.13278
5,12,1,22.806458
5,12,2,22.244574
5,12,3,22.483881
5,12,4,22.364574
5,12,5,22.207687
5,12,6,22.285698
5,13,1,22.628891
5,13,2,22.01603
5,13,3,22.250551
5,13,4,22.22198
5,13,5,21.98291
5,13,6,22.204962
5,14,1,22.553839
5,14,2,21.849577
5,14,3,22.105392
5,14,4,22.066862
5,14,5,21.834553
5,14,6,22.134253
5,15,1,22.324247
5,15,2,21.719126
5,15,3,21.959835
5,15,4,21.940817
5,15,5,21.695295
5,15,6,22.050745
5,16,1,22.40493
5,16,2,21.887333
5,16,3,22.10161
5,16,4,22.129112
5,16,5,21.849392
5,16,6,22.19466
5,17,1,22.535172
5,17,2,22.064455
5,17,3,22.263454
5,17,4,22.350359
5,17,5,22.008589
5,17,6,22.374739
5,18,1,21.690529
5,18,2,20.883114
5,18,3,21.099632
5,18,4,21.238447
5,18,5,20.787132
5,18,6,21.337904
5,19,1,22.089981
5,19,2,21.112373
5,19,3,21.399466
5,19,4,21.446018
5,19,5,21.061764
5,19,6,21.396448
5,20,1,22.774187
5,20,2,21.650675
5,20,3,22.124187
5,20,4,22.08943
5,20,5,21.761955
5,20,6,21.770012
5,21,1,22.73007
5,21,2,21.872967
5,21,3,22.212273
5,21,4,22.163553
5,21,5,21.92907
5,21,6,22.028917
5,22,1,22.969486
5,22,2,22.09912
5,22,3,22.439617
5,22,4,22.342358
5,22,5,22.160885
5,22,6,22.255112
5,23,1,22.735365
5,23,2,21.847225
5,23,3,22.176823
5,23,4,22.078604
5,23,5,21.890125
5,23,6,22.042196
6,0,1,22.702286
6,0,2,21.842075
6,0,3,22.179682
6,0,4,22.083971
6,0,5,21.903807
6,0,6,22.03276
6,1,1,22.919767
6,1,2,22.066557
6,1,3,22.418043
6,1,4,22.302675
6,1,5,22.146917
6,1,6,22.23796
6,2,1,22.698088
6,2,2,21.810312
6,2,3,22.158228
6,2,4,22.039597
6,2,5,21.872545
6,2,6,22.027115
6,3,1,22.86543
6,3,2,22.024662
6,3,3,22.38264
6,3,4,22.285627
6,3,5,22.109344
6,3,6,22.191744
6,4,1,23.112934
6,4,2,22.279718
6,4,3,22.636135
6,4,4,22.526625
6,4,5,22.371477
6,4,6,22.423893
6,5,1,23.391598
6,5,2,22.583416
6,5,3,22.91786
6,5,4,22.787125
6,5,5,22.673927
6,5,6,22.695251
6,6,1,22.286201
6,6,2,21.358004
6,6,3,21.647095
6,6,4,21.559189
6,6,5,21.35171
6,6,6,21.588192
6,7,1,23.29519
6,7,2,22.53664
6,7,3,22.898533
6,7,4,22.812704
6,7,5,22.65731
6,7,6,22.6034
6,8,1,22.979061
6,8,2,22.107218
6,8,3,22.422062
6,8,4,22.307999
6,8,5,22.156553
6,8,6,22.269884
6,9,1,23.285252
6,9,2,22.623312
6,9,3,22.94416
6,9,4,22.777046
6,9,5,22.698835
6,9,6,22.68511
6,10,1,23.041977
6,10,2,22.656595
6,10,3,22.861404
6,10,4,22.733953
6,10,5,22.598118
6,10,6,22.593641
6,11,1,22.867985
6,11,2,22.446232
6,11,3,22.604237
6,11,4,22.653805
6,11,5,22.382458
6,11,6,22.477398
6,12,1,22.772987
6,12,2,22.397846
6,12,3,22.57263
6,12,4,22.612305
6,12,5,22.33799
6,12,6,22.522528
6,13,1,22.961073
6,13,2,22.540947
6,13,3,22.731018
6,13,4,22.78825
6,13,5,22.48106
6,13,6,22.657558
6,14,1,22.708685
6,14,2,22.201366
6,14,3,22.429867
6,14,4,22.47542
6,14,5,22.180586
6,14,6,22.452143
6,15,1,22.486603
6,15,2,21.998184
6,15,3,22.203485
6,15,4,22.293135
6,15,5,21.909357
6,15,6,22.240198
6,16,1,22.08332
6,16,2,21.484215
6,16,3,21.72483
6,16,4,21.727623
6,16,5,21.468779
6,16,6,21.86633
6,17,1,22.179518
6,17,2,21.785482
6,17,3,21.942894
6,17,4,21.998077
6,17,5,21.719212
6,17,6,22.03353
6,18,1,22.314638
6,18,2,21.81233
6,18,3,21.97106
6,18,4,22.057568
6,18,5,21.755943
6,18,6,22.045681
6,19,1,23.016443
6,19,2,22.075771
6,19,3,22.374033
6,19,4,22.393059
6,19,5,22.06697
6,19,6,22.25443
6,20,1,22.885939
6,20,2,21.913416
6,20,3,22.215607
6,20,4,22.258913
6,20,5,21.901047
6,20,6,22.06887
