Day,Hour,Room,Temperature
2,18,5,21.662092
2,18,6,22.005957
2,19,1,21.379316
2,19,2,21.33124
2,19,3,21.161072
2,19,4,21.304111
2,19,5,20.974812
2,19,6,21.544493
2,20,1,21.590973
2,20,2,21.460722
2,20,3,21.31722
2,20,4,21.477297
2,20,5,21.096779
2,20,6,21.570879
2,21,1,21.52566
2,21,2,21.335064
2,21,3,21.220238
2,21,4,21.378757
2,21,5,21.002213
2,21,6,21.47559
2,22,1,21.935335
2,22,2,21.75719
2,22,3,21.656694
2,22,4,21.833788
2,22,5,21.535114
2,22,6,21.839035
2,23,1,21.713915
2,23,2,21.497936
2,23,3,21.40543
2,23,4,21.567255
2,23,5,21.258156
2,23,6,21.66772
3,0,1,21.481833
3,0,2,21.200897
3,0,3,21.100948
3,0,4,21.301245
3,0,5,20.98768
3,0,6,21.398762
3,1,1,21.743282
3,1,2,21.497473
3,1,3,21.306244
3,1,4,21.617334
3,1,5,21.47543
3,1,6,21.716116
3,2,1,22.4249
3,2,2,22.221462
3,2,3,21.99885
3,2,4,22.351116
3,2,5,22.265171
3,2,6,22.429897
3,3,1,22.10089
3,3,2,21.875242
3,3,3,21.723406
3,3,4,21.957857
3,3,5,21.791872
3,3,6,22.138563
3,4,1,22.093714
3,4,2,21.864273
3,4,3,21.716196
3,4,4,21.957554
3,4,5,21.77342
3,4,6,22.077734
3,5,1,21.856632
3,5,2,21.598944
3,5,3,21.454107
3,5,4,21.697294
3,5,5,21.496809
3,5,6,21.84551
3,6,1,21.829714
3,6,2,21.577457
3,6,3,21.38472
3,6,4,21.692179
3,6,5,21.562393
3,6,6,21.852112
3,7,1,22.447617
3,7,2,22.242369
3,7,3,22.019497
3,7,4,22.371126
3,7,5,22.287584
3,7,6,22.465492
3,8,1,22.56215
3,8,2,22.395983
3,8,3,22.237345
3,8,4,22.467707
3,8,5,22.335314
3,8,6,22.586777
3,9,1,22.487112
3,9,2,22.37898
3,9,3,22.27609
3,9,4,22.4016
3,9,5,22.143682
3,9,6,22.465387
3,10,1,22.00806
3,10,2,22.080275
3,10,3,21.888943
3,10,4,22.038054
3,10,5,21.735918
3,10,6,22.208315
3,11,1,22.022036
3,11,2,22.230661
3,11,3,21.958948
3,11,4,22.12303
3,11,5,21.897186
3,11,6,22.23478
3,12,1,21.832884
3,12,2,22.163048
3,12,3,21.847275
3,12,4,22.00948
3,12,5,21.827137
3,12,6,22.14963
3,13,1,21.687931
3,13,2,22.038122
3,13,3,21.693857
3,13,4,21.878946
3,13,5,21.644049
3,13,6,22.059467
3,14,1,21.52533
3,14,2,21.88918
3,14,3,21.528305
3,14,4,21.72402
3,14,5,21.480152
3,14,6,21.907984
3,15,1,21.678299
3,15,2,22.047132
3,15,3,21.685814
3,15,4,21.891861
3,15,5,21.66411
3,15,6,22.0682
3,16,1,21.102127
3,16,2,21.443876
3,16,3,21.05662
3,16,4,21.258564
3,16,5,21.013971
3,16,6,21.542746
3,17,1,21.151552
3,17,2,21.359047
3,17,3,21.02242
3,17,4,21.258488
3,17,5,20.97576
3,17,6,21.51129
3,18,1,21.139666
3,18,2,21.136028
3,18,3,20.914951
3,18,4,21.098444
3,18,5,20.793566
3,18,6,21.314756
3,19,1,21.63272
3,19,2,21.546831
3,19,3,21.390615
3,19,4,21.561268
3,19,5,21.197956
3,19,6,21.624271
3,20,1,21.507076
3,20,2,21.339134
3,20,3,21.207705
3,20,4,21.359524
3,20,5,20.96904
3,20,6,21.479708
3,21,1,21.991562
3,21,2,21.847183
3,21,3,21.743225
3,21,4,21.907095
3,21,5,21.59938
3,21,6,21.9108
3,22,1,21.529375
3,22,2,21.31836
3,22,3,21.229073
3,22,4,21.372341
3,22,5,21.043423
3,22,6,21.516716
3,23,1,21.466331
3,23,2,21.188606
3,23,3,21.087667
3,23,4,21.293135
3,23,5,20.976337
3,23,6,21.365387
4,0,1,22.192389
4,0,2,22.006737
4,0,3,21.809137
4,0,4,22.11626
4,0,5,22.006945
4,0,6,22.146437
4,1,1,22.304132
4,1,2,22.109453
4,1,3,21.956753
4,1,4,22.192171
4,1,5,22.033594
4,1,6,22.296217
4,2,1,21.500074
4,2,2,21.209848
4,2,3,21.112482
4,2,4,21.292818
4,2,5,20.993513
4,2,6,21.492958
4,3,1,21.761938
4,3,2,21.514069
4,3,3,21.322582
4,3,4,21.634363
4,3,5,21.492657
4,3,6,21.73948
4,4,1,22.201155
4,4,2,21.967625
4,4,3,21.748209
4,4,4,22.10229
4,4,5,22.000309
4,4,6,22.216766
4,5,1,22.101566
4,5,2,21.875818
4,5,3,21.678991
4,5,4,21.978401
4,5,5,21.877144
4,5,6,22.164492
4,6,1,21.64113
4,6,2,21.35608
4,6,3,21.165783
4,6,4,21.470865
4,6,5,21.334208
4,6,6,21.710049
4,7,1,21.96454
4,7,2,21.641626
4,7,3,21.40882
4,7,4,21.827528
4,7,5,21.663542
4,7,6,21.992985
4,8,1,22.263554
4,8,2,21.964897
4,8,3,21.729258
4,8,4,22.142952
4,8,5,22.000467
4,8,6,22.31339
4,9,1,22.621868
4,9,2,22.442928
4,9,3,22.213274
4,9,4,22.556438
4,9,5,22.477812
4,9,6,22.660435
4,10,1,21.828623
4,10,2,21.85556
4,10,3,21.655775
4,10,4,21.874033
4,10,5,21.651068
4,10,6,22.152407
4,11,1,22.248274
4,11,2,22.377453
4,11,3,22.146706
4,11,4,22.333405
4,11,5,22.043371
4,11,6,22.386875
4,12,1,21.8226
4,12,2,22.061588
4,12,3,21.77897
4,12,4,21.924213
4,12,5,21.71192
4,12,6,22.076147
4,13,1,22.165997
4,13,2,22.52465
4,13,3,22.205875
4,13,4,22.374678
4,13,5,22.192202
4,13,6,22.437515
4,14,1,21.9074
4,14,2,22.336868
4,14,3,21.976662
4,14,4,22.13406
4,14,5,21.93425
4,14,6,22.308765
4,15,1,21.38764
4,15,2,21.827795
4,15,3,21.420536
4,15,4,21.583338
4,15,5,21.369745
4,15,6,21.80193
4,16,1,21.104803
4,16,2,21.496162
4,16,3,21.082504
4,16,4,21.291636
4,16,5,21.062153
4,16,6,21.530724
4,17,1,21.618433
4,17,2,21.883621
4,17,3,21.525795
4,17,4,21.742197
4,17,5,21.491056
4,17,6,21.900805
4,18,1,21.257816
4,18,2,21.295694
4,18,3,21.046019
4,18,4,21.212141
4,18,5,20.905203
4,18,6,21.504164
4,19,1,22.162151
4,19,2,22.209871
4,19,3,22.022202
4,19,4,22.196203
4,19,5,21.901777
4,19,6,22.234121
4,20,1,21.12126
4,20,2,21.040663
4,20,3,20.876188
4,20,4,21.00818
4,20,5,20.667686
4,20,6,21.321922
4,21,1,21.294456
4,21,2,21.106201
4,21,3,20.971891
4,21,4,21.145973
4,21,5,20.734882
4,21,6,21.235601
4,22,1,21.44527
4,22,2,21.21445
4,22,3,21.117884
4,22,4,21.306509
4,22,5,20.972847
4,22,6,21.344948
4,23,1,21.960764
4,23,2,21.737621
4,23,3,21.5954
4,23,4,21.84463
4,23,5,21.631596
4,23,6,21.851322
5,0,1,22.051342
5,0,2,21.826574
5,0,3,21.67958
5,0,4,21.921946
5,0,5,21.733324
5,0,6,22.010244
5,1,1,21.846657
5,1,2,21.589926
5,1,3,21.445438
5,1,4,21.688892
5,1,5,21.487118
5,1,6,21.828918
5,2,1,22.054958
5,2,2,21.832695
5,2,3,21.636776
5,2,4,21.942337
5,2,5,21.828735
5,2,6,22.067577
5,3,1,22.083141
5,3,2,21.858978
5,3,3,21.662563
5,3,4,21.96392
5,3,5,21.858765
5,3,6,22.126945
5,4,1,22.091978
5,4,2,21.86693
5,4,3,21.670296
5,4,4,21.971582
5,4,5,21.867285
5,4,6,22.14101
5,5,1,22.322296
5,5,2,22.126762
5,5,3,21.926838
5,5,4,22.226162
5,5,5,22.13853
5,5,6,22.36443
5,6,1,21.644863
5,6,2,21.358355
5,6,3,21.21413
5,6,4,21.454216
5,6,5,21.250729
5,6,6,21.684263
5,7,1,22.190409
5,7,2,21.957657
5,7,3,21.737675
5,7,4,22.094715
5,7,5,21.988888
5,7,6,22.193941
5,8,1,22.32814
5,8,2,22.132843
5,8,3,21.932781
5,8,4,22.230268
5,8,5,22.145046
5,8,6,22.380276
5,9,1,23.10628
5,9,2,23.031704
5,9,3,22.861416
5,9,4,23.086216
5,9,5,22.973928
5,9,6,23.06875
5,10,1,21.605923
5,10,2,21.657152
5,10,3,21.475645
5,10,4,21.58874
5,10,5,21.295443
5,10,6,21.913288
5,11,1,22.039623
5,11,2,22.20932
5,11,3,21.94494
5,11,4,22.131737
5,11,5,21.875284
5,11,6,22.18383
5,12,1,22.055294
5,12,2,22.366037
5,12,3,22.064688
5,12,4,22.222265
5,12,5,22.043869
5,12,6,22.326649
5,13,1,21.669468
5,13,2,22.03549
5,13,3,21.6892
5,13,4,21.86006
5,13,5,21.632324
5,13,6,22.04938
5,14,1,21.771954
5,14,2,22.166302
5,14,3,21.80467
5,14,4,21.994823
5,14,5,21.766592
5,14,6,22.137486
5,15,1,21.403894
5,15,2,21.804855
5,15,3,21.414488
5,15,4,21.600176
5,15,5,21.370602
5,15,6,21.811789
5,16,1,21.32628
5,16,2,21.707699
5,16,3,21.309095
5,16,4,21.524445
5,16,5,21.291899
5,16,6,21.73736
5,17,1,21.554295
5,17,2,21.87463
5,17,3,21.498522
5,17,4,21.714043
5,17,5,21.483591
5,17,6,21.91888
5,18,1,21.285725
5,18,2,21.366165
5,18,3,21.071516
5,18,4,21.247225
5,18,5,20.947014
5,18,6,21.532467
5,19,1,21.2765
5,19,2,21.245445
5,19,3,21.058262
5,19,4,21.242733
5,19,5,20.90335
5,19,6,21.425703
5,20,1,21.581717
5,20,2,21.454853
5,20,3,21.310484
5,20,4,21.473705
5,20,5,21.093658
5,20,6,21.55236
5,21,1,21.749426
5,21,2,21.58893
5,21,3,21.470669
5,21,4,21.627464
5,21,5,21.267178
5,21,6,21.690115
5,22,1,21.996311
5,22,2,21.848137
5,22,3,21.748194
5,22,4,21.900705
5,22,5,21.598705
5,22,6,21.9398
5,23,1,21.764673
5,23,2,21.582651
5,23,3,21.49019
5,23,4,21.631605
5,23,5,21.318995
5,23,6,21.744726
6,0,1,21.728022
6,0,2,21.513746
6,0,3,21.419334
6,0,4,21.58863
6,0,5,21.27675
6,0,6,21.66561
6,1,1,21.93532
6,1,2,21.71403
6,1,3,21.607716
6,1,4,21.803558
6,1,5,21.523201
6,1,6,21.836931
6,2,1,21.717035
6,2,2,21.46301
6,2,3,21.360916
6,2,4,21.552486
6,2,5,21.260023
6,2,6,21.648539
6,3,1,22.027565
6,3,2,21.800413
6,3,3,21.656103
6,3,4,21.903305
6,3,5,21.69996
6,3,6,21.950315
6,4,1,22.294601
6,4,2,22.098322
6,4,3,21.94754
6,4,4,22.187382
6,4,5,22.0176
6,4,6,22.25538
6,5,1,22.407816
6,5,2,22.23731
6,5,3,22.127014
6,5,4,22.29985
6,5,5,22.066133
6,5,6,22.36486
6,6,1,21.305775
6,6,2,21.056456
6,6,3,20.976017
6,6,4,21.102951
6,6,5,20.763763
6,6,6,21.348352
6,7,1,22.415812
6,7,2,22.24769
6,7,3,22.100782
6,7,4,22.348843
6,7,5,22.160145
6,7,6,22.273998
6,8,1,21.914274
6,8,2,21.720732
6,8,3,21.629906
6,8,4,21.76822
6,8,5,21.48297
6,8,6,21.914907
6,9,1,22.713238
6,9,2,22.635126
6,9,3,22.525019
6,9,4,22.678873
6,9,5,22.429617
6,9,6,22.613937
6,10,1,22.736212
6,10,2,22.815115
6,10,3,22.648157
6,10,4,22.747995
6,10,5,22.49155
6,10,6,22.860197
6,11,1,22.416523
6,11,2,22.574999
6,11,3,22.37323
6,11,4,22.462801
6,11,5,22.234716
6,11,6,22.62169
6,12,1,21.792942
6,12,2,22.042578
6,12,3,21.757515
6,12,4,21.892994
6,12,5,21.72679
6,12,6,22.153399
6,13,1,22.340343
6,13,2,22.60882
6,13,3,22.32087
6,13,4,22.471945
6,13,5,22.260172
6,13,6,22.53482
6,14,1,21.490993
6,14,2,21.849085
6,14,3,21.499521
6,14,4,21.661646
6,14,5,21.456549
6,14,6,21.967993
6,15,1,21.40437
6,15,2,21.759422
6,15,3,21.370256
6,15,4,21.577147
6,15,5,21.32448
6,15,6,21.758097
6,16,1,21.11835
6,16,2,21.404188
6,16,3,21.049038
6,16,4,21.273691
6,16,5,21.013851
6,16,6,21.547882
6,17,1,21.446657
6,17,2,21.623308
6,17,3,21.32202
6,17,4,21.546864
6,17,5,21.27816
6,17,6,21.762062
6,18,1,21.93563
6,18,2,22.023155
6,18,3,21.8112
6,18,4,21.972765
6,18,5,21.714746
6,18,6,22.107088
6,19,1,22.107319
6,19,2,22.187944
6,19,3,21.996344
6,19,4,22.13436
6,19,5,21.87654
6,19,6,22.292002
6,20,1,21.86633
6,20,2,21.914751
6,20,3,21.728275
6,20,4,21.858927
6,20,5,21.58817
6,20,6,22.077862
6,21,1,22.09861
6,21,2,22.137089
6,21,3,21.956928
6,21,4,22.09712
6,21,5,21.814325
6,21,6,22.236408
6,22,1,21.8311
6,22,2,21.838583
6,22,3,21.663683
6,22,4,21.79415
6,22,5,21.500267
6,22,6,22.001017
6,23,1,21.62605
6,23,2,21.564663
6,23,3,21.403282
6,23,4,21.546478
6,23,5,21.208424
6,23,6,21.730715
7,0,1,22.035755
7,0,2,21.95995
7,0,3,21.812399
7,0,4,21.958735
7,0,5,21.612604
7,0,6,22.020985
7,1,1,21.76007
7,1,2,21.648867
7,1,3,21.508886
7,1,4,21.638014
7,1,5,21.281122
7,1,6,21.793144
7,2,1,21.982235
7,2,2,21.8695
7,2,3,21.733116
7,2,4,21.876986
7,2,5,21.519642
7,2,6,21.950481
7,3,1,21.733124
7,3,2,21.587973
7,3,3,21.458015
7,3,4,21.592722
7,3,5,21.223307
7,3,6,21.73117
7,4,1,21.999691
7,4,2,21.866371
7,4,3,21.748087
7,4,4,21.896675
7,4,5,21.557833
7,4,6,21.94776
7,5,1,21.981611
7,5,2,21.847853
7,5,3,21.735693
7,5,4,21.868452
7,5,5,21.54159
7,5,6,21.960384
7,6,1,21.988874
7,6,2,21.854637
7,6,3,21.742294
7,6,4,21.875885
7,6,5,21.548386
7,6,6,21.966541
7,7,1,22.216978
7,7,2,22.112432
7,7,3,21.996998
7,7,4,22.128317
7,7,5,21.817537
7,7,6,22.187162
7,8,1,21.255634
7,8,2,21.048428
7,8,3,20.929207
7,8,4,21.053179
7,8,5,20.65742
7,8,6,21.297422
7,9,1,22.714064
7,9,2,22.662308
7,9,3,22.542597
7,9,4,22.720211
7,9,5,22.46162
7,9,6,22.536184
7,10,1,21.611603
7,10,2,21.651012
7,10,3,21.4611
7,10,4,21.589115
7,10,5,21.267776
7,10,6,21.833815
7,11,1,22.248323
7,11,2,22.448387
7,11,3,22.180346
7,11,4,22.366657
7,11,5,22.12725
7,11,6,22.38341
7,12,1,21.549149
7,12,2,21.855715
7,12,3,21.543112
7,12,4,21.693624
7,12,5,21.501272
7,12,6,21.892693
7,13,1,21.57461
7,13,2,21.870209
7,13,3,21.540718
7,13,4,21.740372
7,13,5,21.474602
7,13,6,21.876028
7,14,1,21.805548
7,14,2,22.121355
7,14,3,21.79113
7,14,4,21.98865
7,14,5,21.733349
7,14,6,22.098463
7,15,1,21.65039
7,15,2,21.980171
7,15,3,21.640198
7,15,4,21.830496
7,15,5,21.593828
7,15,6,22.035131
7,16,1,21.13825
7,16,2,21.430693
7,16,3,21.079037
7,16,4,21.286806
7,16,5,21.03103
7,16,6,21.58008
7,17,1,21.450579
7,17,2,21.687996
7,17,3,21.362783
7,17,4,21.600061
7,17,5,21.346912
7,17,6,21.825436
7,18,1,21.41843
7,18,2,21.464783
7,18,3,21.23071
7,18,4,21.397646
7,18,5,21.115173
7,18,6,21.636105
7,19,1,22.143635
7,19,2,22.188978
7,19,3,22.003546
7,19,4,22.168196
7,19,5,21.876865
7,19,6,22.231924
7,20,1,22.040627
7,20,2,22.078678
7,20,3,21.901037
7,20,4,22.026567
7,20,5,21.751085
7,20,6,22.206427
7,21,1,21.843664
7,21,2,21.851183
7,21,3,21.675735
7,21,4,21.809343
7,21,5,21.513865
7,21,6,22.007786
7,22,1,22.079996
7,22,2,22.077988
7,22,3,21.91025
7,22,4,22.04897
7,22,5,21.744068
7,22,6,22.169378
7,23,1,22.039581
7,23,2,22.035902
7,23,3,21.87024
7,23,4,21.997356
7,23,5,21.697409
7,23,6,22.153667
8,0,1,21.82201
8,0,2,21.788525
8,0,3,21.625694
8,0,4,21.757006
8,0,5,21.439436
8,0,6,21.940294
8,1,1,22.288265
8,1,2,22.27651
8,1,3,22.11735
8,1,4,22.25314
8,1,5,21.943897
8,1,6,22.322392
8,2,1,22.004879
8,2,2,21.99977
8,2,3,21.835907
8,2,4,21.952682
8,2,5,21.657309
8,2,6,22.141134
8,3,1,22.059525
8,3,2,22.055668
8,3,3,21.889254
8,3,4,22.020594
8,3,5,21.718445
8,3,6,22.166065
8,4,1,21.818264
8,4,2,21.784674
8,4,3,21.622032
8,4,4,21.752314
8,4,5,21.43521
8,4,6,21.938616
8,5,1,22.060839
8,5,2,22.019382
8,5,3,21.863422
8,5,4,22.001324
8,5,5,21.675564
8,5,6,22.102875
8,6,1,21.7935
8,6,2,21.720066
8,6,3,21.569664
8,6,4,21.69764
8,6,5,21.359917
8,6,6,21.868668
8,7,1,22.253555
8,7,2,22.204304
8,7,3,22.055176
8,7,4,22.19253
8,7,5,21.864307
8,7,6,22.246416
8,8,1,21.99228
8,8,2,21.947237
8,8,3,21.79536
8,8,4,21.911722
8,8,5,21.594265
8,8,6,22.079176
8,9,1,22.363922
8,9,2,22.374657
8,9,3,22.211882
8,9,4,22.337158
8,9,5,22.027206
8,9,6,22.38493
8,10,1,22.285032
8,10,2,22.364523
8,10,3,22.18216
8,10,4,22.293653
8,10,5,22.016064
8,10,6,22.405384
8,11,1,21.500292
8,11,2,21.601377
8,11,3,21.370365
8,11,4,21.51832
8,11,5,21.275219
8,11,6,21.82426
8,12,1,23.056946
8,12,2,23.274483
8,12,3,23.061739
8,12,4,23.198719
8,12,5,22.929558
8,12,6,22.995525
8,13,1,21.06697
8,13,2,21.319302
8,13,3,21.01416
8,13,4,21.132738
8,13,5,20.959505
8,13,6,21.61766
8,14,1,22.078617
8,14,2,22.213856
8,14,3,21.9759
8,14,4,22.153679
8,14,5,21.874262
8,14,6,22.220484
8,15,1,21.279451
8,15,2,21.297226
8,15,3,21.103464
8,15,4,21.236797
8,15,5,20.939955
8,15,6,21.517317
8,16,1,22.60665
8,16,2,22.684896
8,16,3,22.5039
8,16,4,22.653873
8,16,5,22.331144
8,16,6,22.502256
8,17,1,20.831608
8,17,2,20.915504
8,17,3,20.658579
8,17,4,20.805042
8,17,5,20.579683
8,17,6,21.26846
8,18,1,21.951717
8,18,2,21.936295
8,18,3,21.764933
8,18,4,21.944069
8,18,5,21.613415
8,18,6,21.94904
8,19,1,21.78579
8,19,2,21.715754
8,19,3,21.564676
8,19,4,21.69607
8,19,5,21.358332
8,19,6,21.848785
8,20,1,21.793304
8,20,2,21.685165
8,20,3,21.542461
8,20,4,21.683744
8,20,5,21.322882
8,20,6,21.80181
8,21,1,21.975231
8,21,2,21.862425
8,21,3,21.726511
8,21,4,21.868576
8,21,5,21.512032
8,21,6,21.946388
8,22,1,21.50586
8,22,2,21.331041
8,22,3,21.204224
8,22,4,21.341206
8,22,5,20.955196
8,22,6,21.511501
8,23,1,22.001854
8,23,2,21.856617
8,23,3,21.75264
8,23,4,21.917023
8,23,5,21.60898
8,23,6,21.92141
9,0,1,21.758053
9,0,2,21.576546
9,0,3,21.484158
9,0,4,21.625097
9,0,5,21.312765
9,0,6,21.738188
9,1,1,21.955687
9,1,2,21.771294
9,1,3,21.673582
9,1,4,21.841175
9,1,5,21.545677
9,1,6,21.884369
9,2,1,21.722704
9,2,2,21.505526
9,2,3,21.413118
9,2,4,21.574686
9,2,5,21.26553
9,2,6,21.678925
9,3,1,21.71188
9,3,2,21.460388
9,3,3,21.357231
9,3,4,21.555447
9,3,5,21.258408
9,3,6,21.621449
9,4,1,22.021862
9,4,2,21.795599
9,4,3,21.651253
9,4,4,21.898293
9,4,5,21.695185
9,4,6,21.943697
9,5,1,21.83712
9,5,2,21.58147
9,5,3,21.437214
9,5,4,21.680931
9,5,5,21.478092
9,5,6,21.813688
9,6,1,22.280397
9,6,2,22.088106
9,6,3,21.889006
9,6,4,22.192665
9,6,5,22.095264
9,6,6,22.283352
9,7,1,21.863615
9,7,2,21.607983
9,7,3,21.460922
9,7,4,21.699362
9,7,5,21.51103
9,7,6,21.886955
9,8,1,22.065855
9,8,2,21.84306
9,8,3,21.646868
9,8,4,21.952467
9,8,5,21.839464
9,8,6,22.082302
9,9,1,22.871037
9,9,2,22.770178
9,9,3,22.557137
9,9,4,22.849304
9,9,5,22.787518
9,9,6,22.860777
9,10,1,21.560612
9,10,2,21.569202
9,10,3,21.411457
9,10,4,21.560709
9,10,5,21.270748
9,10,6,21.861216
9,11,1,21.6587
9,11,2,21.736193
9,11,3,21.49142
9,11,4,21.690437
9,11,5,21.36838
9,11,6,21.772526
9,12,1,21.650955
9,12,2,21.790224
9,12,3,21.52693
9,12,4,21.707993
9,12,5,21.422068
9,12,6,21.767868
9,13,1,21.52273
9,13,2,21.677763
9,13,3,21.410517
9,13,4,21.584694
9,13,5,21.305384
9,13,6,21.659422
9,14,1,21.734945
9,14,2,21.91284
9,14,3,21.644062
9,14,4,21.821423
9,14,5,21.557817
9,14,6,21.858898
9,15,1,21.444994
9,15,2,21.617207
9,15,3,21.343973
9,15,4,21.515589
9,15,5,21.262981
9,15,6,21.657482
9,16,1,21.373518
9,16,2,21.520239
9,16,3,21.247808
9,16,4,21.442144
9,16,5,21.186375
9,16,6,21.599697
9,17,1,21.232952
9,17,2,21.3482
9,17,3,21.078945
9,17,4,21.28623
9,17,5,21.031954
9,17,6,21.502163
9,18,1,21.488142
9,18,2,21.49673
9,18,3,21.29368
9,18,4,21.483055
9,18,5,21.177465
9,18,6,21.650286
9,19,1,21.853298
9,19,2,21.788334
9,19,3,21.6332
9,19,4,21.785442
