Computation Time (s),Average Daily Temperature Variation (°C),Average Daily Energy Consumption (kWh),Average Daily Reward
272.62895035743713,0.9388942586051093,328080.5435180664,[-2.1930158]
266.0368916988373,0.9134827057520548,349314.42165374756,[-2.1973522]
273.86672496795654,1.5678741799460516,310655.9143066406,[-3.5076683]
290.20499992370605,1.2903434700436063,345724.55501556396,[-2.9663975]
275.42812418937683,1.0126853121651544,317007.0610046387,[-2.358157]
273.9736170768738,1.160896407233344,331284.11960601807,[-2.6954272]
261.49806332588196,1.0649604002634685,331072.45445251465,[-2.4954388]
262.82943058013916,1.4336401091681585,315223.9074707031,[-3.2615845]
270.4525887966156,0.94092767768436,324277.8673171997,[-2.3312583]
278.27331042289734,1.0170298947228327,333948.14014434814,[-2.384814]
265.5833089351654,1.1801573435465496,322226.9411087036,[-2.6857154]
262.79695892333984,1.086566620402866,332711.5364074707,[-2.543012]
272.30918431282043,1.1030432250764635,329172.65796661377,[-2.577115]
262.70194697380066,1.2441109153959486,320848.6018180847,[-2.8066952]
260.1855001449585,0.9330233203040229,323566.2479400635,[-2.2007668]
274.2949688434601,1.1320419443978205,342108.3631515503,[-2.6538756]
262.68486499786377,0.9027701616287231,344603.8045883179,[-2.2000368]
263.40786504745483,0.9465796285205417,334994.77672576904,[-2.260419]
352.8911259174347,0.9804943005243937,321612.31803894043,[-2.4528449]
280.54048442840576,1.2024130556318495,322510.853767395,[-2.705575]
263.2286548614502,1.303043696615431,341692.0461654663,[-2.956168]
288.7253420352936,1.0225682655970256,318583.2757949829,[-2.383464]
295.9995594024658,1.0359889798694186,327549.46517944336,[-2.4565544]
272.5098614692688,1.212494134902954,309807.62815475464,[-2.8281317]
275.67392206192017,0.8408316638734605,332651.4415740967,[-2.0330124]
274.1384527683258,1.1840790907541912,334202.8932571411,[-2.6430876]
267.90034317970276,1.1686846415201824,342604.41970825195,[-2.6949542]
262.34707617759705,1.3458332353168063,324862.15829849243,[-3.0629265]
262.7745270729065,1.1954810751809015,337644.48165893555,[-2.7166827]
277.33895540237427,1.1391927003860474,346198.9288330078,[-2.6184247]
263.9113953113556,0.9591889911227756,340421.1759567261,[-2.2909095]
254.05278515815735,1.1897817055384319,349676.89514160156,[-2.749421]
278.89196038246155,0.9529015355639987,334810.4085922241,[-2.2988875]
275.32647252082825,1.1087805032730103,352864.67838287354,[-2.5448616]
259.69967770576477,1.0883316198984783,356511.67726516724,[-2.5410311]
262.3823974132538,1.2775253852208455,345076.8222808838,[-2.8641875]
281.1759843826294,1.1921873887379963,347751.49631500244,[-2.7175648]
265.518009185791,0.9058709409501817,346328.6943435669,[-2.1293197]
272.8288345336914,1.028901219367981,343001.9898414612,[-2.4049113]
274.305490732193,0.9929383198420206,320760.4908943176,[-2.3266542]
271.1021921634674,1.1718380848566692,338350.68225860596,[-2.7217321]
279.55180168151855,0.9677082565095689,330183.94470214844,[-2.2988408]
267.2604327201843,1.3841875394185383,336824.6350288391,[-3.0898707]
275.72092628479004,1.0917614565955267,338826.4493942261,[-2.5413742]
273.1018192768097,1.1267785628636677,334127.38132476807,[-2.553389]
278.92663383483887,1.0088581641515095,359832.7913284302,[-2.3990564]
271.6768660545349,0.9924577607048882,361453.7353515625,[-2.3524597]
269.27361512184143,1.3333021269904242,323487.17641830444,[-3.0346174]
265.8571105003357,1.122491439183553,335952.01301574707,[-2.59645]
354.6822371482849,1.271544337272644,340552.939414978,[-2.9087303]
389.80631160736084,0.9077071746190389,337629.40979003906,[-2.2028751]
275.726083278656,0.9816986057493422,327205.47103881836,[-2.3157358]
289.5467290878296,0.9827266666624281,342568.6922073364,[-2.3025396]
264.3584563732147,1.0518953667746649,337225.69036483765,[-2.4498227]
259.8031096458435,1.0168230268690321,331916.8977737427,[-2.432016]
291.4972710609436,1.131152351697286,324799.31259155273,[-2.6668165]
275.46373558044434,1.470697773827447,332049.79610443115,[-3.283204]
267.63801765441895,1.012367049853007,326233.97636413574,[-2.394421]
287.0997247695923,1.140172349082099,323828.6075592041,[-2.6322215]
264.67496061325073,1.0219812525643244,325857.2072982788,[-2.4473343]
271.00628566741943,1.386855615509881,334816.53022766113,[-3.1791308]
266.0524094104767,1.0020980570051405,338500.29468536377,[-2.3760202]
291.38757371902466,1.2871039046181574,326802.885055542,[-2.9745839]
270.2676000595093,1.1292943292193942,339139.06383514404,[-2.616861]
263.24581956863403,1.2247476312849257,347434.6971511841,[-2.7687025]
281.5744638442993,1.2560826142628987,327714.57052230835,[-2.8288925]
265.9559061527252,0.9366840918858846,336287.2371673584,[-2.2036967]
279.63168120384216,1.1853877968258328,340543.3511734009,[-2.7599878]
285.84554624557495,0.9327965709898207,311814.28050994873,[-2.273872]
